sim time,cam x,gazebo x,raw image received
2.441,,-0.03052728313653366,
2.441,,-0.030670437274250183,
2.441,,-0.0308138035175276,
2.444,,-0.030957169760805675,
2.444,,-0.03110397013538749,
2.444,,-0.031253535203901985,
2.444,,-0.031403158095244584,
2.449,,-0.03155285431220713,
2.449,,-0.03170266978641244,
2.449,,-0.031852644843518595,
2.449,,-0.03200261990062553,
2.453,,-0.032154467619613526,
2.453,,-0.03230856957580842,
2.453,,-0.0324635207859642,
2.453,,-0.032619390178525685,
2.453,,-0.03277525957108843,
2.453,,-0.032931440628600546,
2.453,,-0.03309024419715678,
2.453,,-0.033249227196990715,
2.453,,-0.033408210196825674,
2.453,,,1
2.459,,-0.033567758659504086,
2.46,,-0.033727385461516955,
2.461,,-0.03389159718967855,
2.461,0.02517298896,,
2.464,,-0.03405523633622196,
2.464,,-0.03421887548276609,
2.464,,-0.03437504181369398,
2.464,,-0.03453120814461577,
2.468,,-0.03468737447553756,
2.468,,-0.0348398336998739,
2.468,,-0.034992132078899806,
2.468,,-0.0351471067468743,
2.468,,-0.03530229093427231,
2.468,,-0.035457448486598674,
2.472,,-0.035612606038925174,
2.473,,-0.03576789938574159,
2.473,,-0.03592405547426109,
2.473,,-0.03608008600045259,
2.473,,-0.036236116526644484,
2.48,,-0.03639230811673644,
2.48,,-0.03654905893140099,
2.48,,-0.036707842056690906,
2.48,,-0.036866625181982596,
2.48,,-0.0370261346442401,
2.48,,-0.037191646030735735,
2.48,,-0.037359686023527135,
2.483,,-0.03752749071887574,
2.485,,-0.037695295414224346,
2.485,,-0.03786310010957295,
2.485,,-0.03803090480492156,
2.491,,-0.03819870950027016,
2.491,,-0.03837201057840252,
2.4939999999999998,,,1
2.495,,-0.03854505599144273,
2.495,,-0.038718101404483854,
2.495,,-0.03889114681752498,
2.495,,-0.03906426478743333,
2.495,,-0.039236957744235905,
2.495,,-0.039409650701039134,
2.496,,-0.03959172433966527,
2.497,,-0.03977304152157486,
2.498,,-0.03995390686845398,
2.499,,-0.040134342262647615,
2.5,,-0.04031436784097753,
2.501,,-0.04049439341930845,
2.502,,-0.04067441899763938,
2.503,,-0.04085895202690184,
2.504,,-0.04104813509974562,
2.505,,-0.04123840551724567,
2.5060000000000002,,-0.041428675934745716,
2.507,,-0.041618946352245764,
2.507,0.03356398528,,
2.507,,-0.04180921676974581,
2.507,,-0.04199948718724586,
2.507,,-0.04218353967048184,
2.51,,-0.04236442868064452,
2.51,,-0.04254531769081184,
2.51,,-0.04272620670097915,
2.51,,-0.04290709571114647,
2.517,,-0.04308798472131378,
2.517,,-0.04327136405794879,
2.517,,-0.04345474340710928,
2.521,,-0.04364198171848743,
2.521,,-0.043828164330141826,
2.521,,-0.0440147964558764,
2.521,,-0.04420142858161133,
2.524,,-0.04438806070734626,
2.524,,-0.044574692833081186,
2.524,,-0.04476369533513414,
2.525,,-0.04495269783719193,
2.528,,-0.04514170033924971,
2.528,,-0.045338660403055626,
2.528,,-0.04553356930698781,
2.529,,-0.04572847821092,
2.532,,-0.045923387114852186,
2.532,,-0.04612664774202879,
2.532,,-0.04632712969789361,
2.533,,-0.04652761165375843,
2.533,,,1
2.533,,-0.0467308338757597,
2.533,,-0.04693405609776609,
2.533,,-0.04713727831977248,
2.537,,-0.047340500541778865,
2.5380000000000003,,-0.047548213689756536,
2.539,,-0.04775575981544143,
2.54,,-0.047969136516711953,
2.541,,-0.0481818215628482,
2.541,0.041954981599999996,,
2.544,,-0.04839450660898444,
2.544,,-0.04860719165512069,
2.544,,-0.04881682759097042,
2.544,,-0.049025212409579015,
2.557,,-0.04923359722818761,
2.56,,-0.04944127828851163,
2.56,,-0.04964712358442137,
2.56,,-0.04985799384707932,
2.56,,-0.05006884596659339,
2.56,,-0.05027969808610746,
2.56,,-0.0504953652823725,
2.56,,-0.050710560461585626,
2.56,,-0.05092575564079875,
2.56,,-0.05114644710748931,
2.56,,-0.05136538067831435,
2.56,,-0.051584314249139396,
2.56,,-0.05180324781996444,
2.56,,-0.052022181390789485,
2.56,,-0.05224111496161453,
2.56,,-0.052460048532439574,
2.568,,-0.05268142354829369,
2.568,,-0.05290279856415519,
2.569,,-0.053124173580016684,
2.569,,-0.053349217226008286,
2.569,,-0.05357377703720664,
2.569,,-0.05379833684840499,
2.569,,-0.0540310979596799,
2.569,,,1
2.581,0.04615047976,,
2.581,,-0.05426097314989332,
2.581,,-0.05449084834011233,
2.581,,-0.05472072353033134,
2.581,,-0.054961190550519116,
2.581,,-0.05520849347807678,
2.581,,-0.05545368728931398,
2.581,,-0.05569888110055118,
2.581,,-0.05594407491178838,
2.581,,-0.05618926872302558,
2.581,,-0.05643446253426278,
2.581,,-0.05667965634549998,
2.581,,-0.0569278496446362,
2.581,,-0.05718033236223358,
2.598,,-0.05743281507969365,
2.598,,-0.05768446059763571,
2.598,,-0.057936106115582815,
2.598,,-0.05818775163352992,
2.598,,-0.05843939715147702,
2.598,,-0.0586885789927225,
2.598,,-0.05893776083397403,
2.598,,-0.059186942675225555,
2.598,,-0.05943612451647708,
2.598,,-0.05968530635772861,
2.598,,-0.05994105105309456,
2.598,,-0.06019475023240825,
2.598,,-0.06044844941172194,
2.598,,-0.060702148591035635,
2.598,,-0.060955847770349326,
2.6109999999999998,,,1
2.613,,-0.06120954694966302,
2.613,,-0.061472443912795494,
2.613,,-0.06173490265621709,
2.613,,-0.061997361399638684,
2.613,,-0.06225982014306028,
2.613,,-0.06252227888648187,
2.613,,-0.06279562609567199,
2.613,,-0.0630689733048755,
2.613,,-0.06334232051407901,
2.613,,-0.06361566772328252,
2.613,,-0.06388901493248603,
2.613,,-0.06416236214168954,
2.613,,-0.06444823515869352,
2.613,,-0.06472753707607493,
2.613,,-0.06500683899345633,
2.613,,-0.06528860949812958,
2.613,,-0.06557479725644617,
2.613,,-0.06586098501476793,
2.615,,-0.0661471727730897,
2.616,,-0.06643336053141145,
2.617,,-0.06672626306044913,
2.618,,-0.06701785388365408,
2.6189999999999998,,-0.06730993930464474,
2.62,,-0.06760202472563993,
2.621,,-0.06789411014663513,
2.621,0.05454147608,,
2.624,,-0.06818619556763032,
2.624,,-0.06847828098862552,
2.624,,-0.06877036640962071,
2.628,,-0.0690624518306159,
2.628,,-0.0693545372516111,
2.628,,-0.06965314337025603,
2.628,,-0.06994974061210743,
2.628,,-0.07024312429915898,
2.628,,-0.07053565061896995,
2.632,,-0.07084265735224422,
2.632,,-0.07114829528726181,
2.635,,-0.0714539332222794,
2.635,,-0.07175957115729699,
2.635,,-0.07206520909231458,
2.635,,-0.07237084702733217,
2.64,,-0.07267648496234975,
2.64,,-0.07299721381323661,
2.64,,-0.07331794266413821,
2.64,,-0.07363867151503982,
2.64,,,1
2.64,,-0.07395940036594142,
2.64,,-0.07428012921684303,
2.643,,-0.07460085806774464,
2.643,,-0.07491389135532042,
2.645,,-0.07524026289227552,
2.645,0.0629324724,,
2.645,,-0.07556508510108559,
2.645,,-0.07588990730989566,
2.645,,-0.07621472951870573,
2.649,,-0.0765395517275158,
2.652,,-0.07686437393632586,
2.652,,-0.07718919614513593,
2.652,,-0.077514018353946,
2.653,,-0.0778418596354763,
2.656,,-0.0781679646179586,
2.656,,-0.07849406960044089,
2.656,,-0.07882017458292319,
2.656,,-0.07914627956540549,
2.661,,-0.0794784218818366,
2.661,,-0.07981021563692287,
2.661,,-0.08015154306920019,
2.661,,-0.08049186692171786,
2.664,,-0.08083219077423554,
2.664,,-0.08118087295749092,
2.664,,-0.08152955514075332,
2.665,,-0.08187823732401571,
2.668,,-0.0822269195072781,
2.668,,-0.0825756016905405,
2.668,,-0.08292428387380289,
2.6710000000000003,,-0.08327296605706529,
2.6710000000000003,,-0.08362164824032768,
2.6710000000000003,,-0.08397033042359008,
2.672,,-0.08431901260685247,
2.675,,-0.08466769479011486,
2.675,,-0.08502273498680561,
2.675,,-0.08537777518351145,
2.676,,-0.08573281538021728,
2.6790000000000003,,-0.08608785557692311,
2.6790000000000003,,-0.08644289577362894,
2.6790000000000003,,-0.08679793597033478,
2.6790000000000003,,,1
2.68,,-0.08717085910247759,
2.681,,-0.08755694532753562,
2.682,,-0.08794303154676882,
2.682,,-0.08832911776600201,
2.684,,-0.0887152039852352,
2.685,,-0.0891012902044684,
2.685,,-0.0894873764237016,
2.686,0.07551896688,,
2.693,,-0.08987346264293479,
2.693,,-0.09025954886216798,
2.693,,-0.09064563508140118,
2.693,,-0.09103172130063437,
2.693,,-0.09141780751986757,
2.693,,-0.09180389373910076,
2.693,,-0.09218997995833396,
2.693,,-0.09257606617756715,
2.697,,-0.09296215239680035,
2.697,,-0.09334823861603354,
2.697,,-0.09373432483526674,
2.7,,-0.09411852893056752,
2.701,,-0.09450273302588445,
2.701,,-0.09490481103653596,
2.701,,-0.09530550844941431,
2.701,,-0.09570620586229266,
2.701,,-0.096106903275171,
2.701,,-0.09650760068804935,
2.701,,-0.09690161102654346,
2.701,,-0.09729390364421854,
2.709,,-0.09768619626189362,
2.709,,-0.0980784888795687,
2.709,,-0.09847078149724378,
2.7119999999999997,,-0.09886307411491886,
2.7119999999999997,,-0.09925536673259394,
2.7119999999999997,,-0.09965632588456054,
2.715,,-0.1000573952732648,
2.715,,-0.10046855269956315,
2.715,,-0.10087971012586952,
2.716,,-0.1012908675521759,
2.716,,-0.10170202497848227,
2.716,,-0.10211318240478864,
2.7199999999999998,,-0.1025512734622096,
2.725,,,1
2.726,,-0.10298104554345647,
2.726,,-0.10341081762470333,
2.726,,-0.10383763261694885,
2.726,,-0.10426444760897517,
2.726,,-0.10469126260100149,
2.726,,-0.10511807759302781,
2.726,,-0.10554489258505413,
2.726,,-0.10597170757708045,
2.7279999999999998,,-0.10639852256910677,
2.729,,-0.10682533756113309,
2.729,,-0.10728059256598933,
2.731,,-0.10773584757086982,
2.732,,-0.1081911025757503,
2.733,,-0.10864635758063079,
2.734,,-0.10910161258551128,
2.735,,-0.10955686759039177,
2.735,,-0.11001212259527225,
2.737,,-0.11046737760015274,
2.737,0.08810546136,,
2.738,,-0.11092263260503323,
2.739,,-0.11137788760991371,
2.739,,-0.1118331426147942,
2.741,,-0.11228839761967468,
2.7439999999999998,,-0.11274365262455517,
2.7439999999999998,,-0.11319890762943566,
2.7439999999999998,,-0.11365416263431614,
2.7439999999999998,,-0.11410941763919663,
2.7439999999999998,,-0.11456467264407712,
2.7439999999999998,,-0.1150199276489576,
2.7439999999999998,,-0.11547518265383809,
2.7439999999999998,,-0.11593043765871858,
2.7439999999999998,,-0.11638569266359906,
2.75,,-0.11685798395475575,
2.75,,-0.11732869594539869,
2.75,,-0.11779472486131173,
2.75,,,1
2.754,,-0.11826075377722478,
2.755,,-0.11872678269313783,
2.7560000000000002,,-0.11919281160905087,
2.757,,-0.11965884052496392,
2.757,0.08810546136,,
2.757,,-0.12012486944087697,
2.757,,-0.12059089835679002,
2.757,,-0.12105692727270306,
2.763,,-0.12152295618861611,
2.7640000000000002,,-0.12198898510452916,
2.7640000000000002,,-0.1224550140204422,
2.7640000000000002,,-0.12292104293635525,
2.7640000000000002,,-0.1233870718522683,
2.7640000000000002,,-0.12385310076818135,
2.7640000000000002,,-0.12431912968409439,
2.7640000000000002,,-0.12478515860000744,
2.7640000000000002,,-0.1252511875159205,
2.7640000000000002,,-0.12571721643183353,
2.7640000000000002,,-0.12618324534774658,
2.7640000000000002,,-0.12664927426365963,
2.773,,-0.12711530317957268,
2.776,,-0.12758133209548572,
2.781,,-0.12804736101139877,
2.781,,-0.12851338992731182,
2.782,,-0.12898821666315746,
2.782,,-0.12948117471663118,
2.782,,-0.12997413277013076,
2.782,,-0.13046709082363034,
2.783,,,1
2.785,,-0.13096004887712992,
2.785,,-0.1314530069306295,
2.785,,-0.13194596498412908,
2.785,,-0.13243892303762866,
2.785,,-0.13293188109112825,
2.786,,-0.13342483914462783,
2.787,,-0.1339177971981274,
2.7880000000000003,,-0.134410755251627,
2.789,,-0.13490371330512657,
2.79,,-0.13539667135862615,
2.791,,-0.13588962941212573,
2.792,,-0.13638258746562532,
2.793,,-0.1368755455191249,
2.794,,-0.13736850357262448,
2.795,,-0.13786146162612406,
2.7960000000000003,,-0.13835441967962364,
2.797,,-0.13883340888632287,
2.798,,-0.13931375847738936,
2.799,,-0.13979594461235278,
2.799,0.12166944664,,
2.806,,-0.14027723339864148,
2.806,,-0.14076922630574912,
2.806,,-0.1412603707628331,
2.806,,-0.14175151521991708,
2.806,,-0.14224265967700106,
2.806,,-0.14273380413408504,
2.806,,-0.14322494859116902,
2.806,,-0.143716093048253,
2.806,,-0.14420723750533698,
2.806,,-0.14469838196242096,
2.806,,-0.14518952641950494,
2.814,,-0.14568067087658892,
2.814,,-0.1461718153336729,
2.814,,-0.14666295979075689,
2.814,,-0.14715410424784087,
2.818,,-0.14764524870492485,
2.818,,-0.14813639316200883,
2.818,,-0.1486275376190928,
2.818,,-0.1491186820761768,
2.822,,-0.14960982653326077,
2.822,,-0.15010097099034475,
2.824,,-0.15059211544742873,
2.824,,-0.1510832599045127,
2.824,,-0.1515744043615967,
2.824,,-0.15206554881868067,
2.824,,,1
2.825,,-0.15255669327576465,
2.826,,-0.15304783773284864,
2.827,,-0.15353898218993262,
2.828,,-0.1540301266470166,
2.8289999999999997,,-0.15452127110410058,
2.83,,-0.15501241556118456,
2.83,0.13425594112,,
2.833,,-0.15550356001826854,
2.833,,-0.15599470447535252,
2.833,,-0.1564858489324365,
2.834,,-0.15697699338952048,
2.835,,-0.15746813784660446,
2.835,,-0.15795928230368844,
2.835,,-0.15845042676077242,
2.835,,-0.1589415712178564,
2.835,,-0.15943271567494038,
2.835,,-0.15992386013202436,
2.835,,-0.16041500458910835,
2.835,,-0.16090614904619233,
2.835,,-0.1613972935032763,
2.835,,-0.1618884379603603,
2.835,,-0.16237958241744427,
2.835,,-0.16287072687452825,
2.835,,-0.16336187133161223,
2.835,,-0.1638530157886962,
2.852,,-0.1643441602457802,
2.852,,-0.16483530470286417,
2.852,,-0.16532644915994815,
2.852,,-0.16581759361703213,
2.856,,-0.1663087380741161,
2.856,,-0.1667998825312001,
2.856,,-0.16729102698828408,
2.856,,-0.16778217144536806,
2.856,,-0.16827331590245204,
2.856,,-0.16876446035953602,
2.856,,-0.16925560481662,
2.859,,-0.16974674927370398,
2.8609999999999998,,-0.17023789373078796,
2.8609999999999998,,-0.17072903818787194,
2.872,,-0.17122018264495592,
2.872,,-0.1717113271020399,
2.872,,-0.17220247155912388,
2.872,,-0.17269361601620786,
2.872,,-0.17318476047329184,
2.872,,-0.17367590493037582,
2.872,,-0.1741670493874598,
2.877,,-0.17465819384454379,
2.877,,-0.17514933830162777,
2.877,,-0.17564048275871175,
2.877,,-0.17613162721579573,
2.877,,-0.1766227716728797,
2.877,,-0.1771139161299637,
2.877,,-0.17760506058704767,
2.877,,-0.17809620504413165,
2.877,,,1
2.878,,-0.17858734950121563,
2.879,,-0.1790784939582996,
2.88,,-0.1795696384153836,
2.8810000000000002,,-0.18006078287246757,
2.882,,-0.18055192732955155,
2.883,,-0.18104307178663553,
2.884,,-0.18153421624371952,
2.885,,-0.1820253607008035,
2.886,,-0.18251650515788748,
2.887,,-0.18300764961497146,
2.888,,-0.18349879407205544,
2.8890000000000002,,-0.18398993852913942,
2.8890000000000002,0.15103793376,,
2.89,,-0.1844810829862234,
2.8970000000000002,,-0.18497222744330738,
2.8970000000000002,,-0.18546337190039136,
2.8970000000000002,,-0.18595451635747534,
2.8970000000000002,,-0.18644566081455932,
2.8970000000000002,,-0.1869368052716433,
2.8970000000000002,,-0.18742794972872728,
2.8970000000000002,,-0.18791909418581126,
2.8970000000000002,,-0.18841023864289524,
2.904,,-0.18890138309997923,
2.904,,-0.1893925275570632,
2.904,,-0.1898836720141472,
2.904,,-0.19037481647123117,
2.904,,-0.19086596092831515,
2.904,,-0.19135710538539913,
2.904,,,1
2.904,,-0.1918482498424831,
2.906,,-0.1923393942995671,
2.907,,-0.19283053875665107,
2.907,,-0.19332168321373505,
2.909,,-0.19381282767081903,
2.91,,-0.194303972127903,
2.911,,-0.194795116584987,
2.911,0.17201542456,,
2.916,,-0.19528626104207097,
2.916,,-0.19577740549915496,
2.916,,-0.19626854995623894,
2.916,,-0.19675969441332292,
2.916,,-0.1972508388704069,
2.916,,-0.19774198332749088,
2.92,,-0.19823312778457486,
2.92,,-0.19872427224165884,
2.92,,-0.19921541669874282,
2.9210000000000003,,-0.1997065611558268,
2.922,,-0.20019770561291078,
2.923,,-0.20068885006999476,
2.928,,-0.20117999452707874,
2.928,,-0.20167113898416272,
2.928,,-0.2021622834412467,
2.928,,-0.20265342789833068,
2.928,,-0.20314457235541467,
2.9290000000000003,,-0.20363571681249865,
2.933,,-0.20412686126958263,
2.933,,-0.2046180057266666,
2.934,,-0.2051091501837506,
2.935,,-0.20560029464083457,
2.935,,-0.20609143909791855,
2.935,,-0.20658258355500253,
2.935,,-0.2070737280120865,
2.935,,-0.2075648724691705,
2.935,,-0.20805601692625447,
2.935,,-0.20854716138333845,
2.935,,-0.20903830584042243,
2.935,,-0.20952945029750641,
2.935,,-0.2100205947545904,
2.935,,-0.21051173921167438,
2.935,,-0.21100288366875836,
2.944,,,1
2.945,,-0.21149402812584234,
2.9459999999999997,,-0.21198517258292632,
2.947,,-0.2124763170400103,
2.948,,-0.21296746149709428,
2.949,,-0.21345860595417826,
2.95,,-0.21394975041126224,
2.951,,-0.21444089486834622,
2.952,,-0.2149320393254302,
2.953,,-0.21542318378251418,
2.9539999999999997,,-0.21591432823959816,
2.955,,-0.21640547269668214,
2.956,,-0.21689661715376612,
2.957,,-0.2173877616108501,
2.958,,-0.21787890606793409,
2.959,,-0.21837005052501807,
2.96,,-0.21886119498210205,
2.96,0.1887974172,,
2.964,,-0.21935233943918603,
2.964,,-0.21984348389627,
2.964,,-0.220334628353354,
2.9699999999999998,,,1
2.971,,-0.22082577281043797,
2.971,,-0.22131691726752195,
2.971,,-0.22180806172460593,
2.971,,-0.2222992061816899,
2.971,,-0.2227903506387739,
2.971,,-0.22328149509585787,
2.971,,-0.22377263955294185,
2.971,,-0.22426378401002584,
2.972,,-0.22475492846710982,
2.973,,-0.2252460729241938,
2.974,,-0.22573721738127778,
2.975,,-0.22622836183836176,
2.976,,-0.22671950629544574,
2.977,,-0.22721065075252972,
2.977,0.20557940984,,
2.98,,-0.2277017952096137,
2.98,,-0.22819293966669768,
2.98,,-0.2290836653137811,
2.981,,-0.2293540649197321,
2.981,,-0.2296165809371993,
2.981,,-0.22989243943297386,
2.981,,-0.23016836647562364,
2.991,,-0.23044429351827342,
2.991,,-0.2307202205609232,
2.991,,-0.23099614760357298,
2.991,,-0.23127207464622276,
2.991,,-0.23154824202309363,
2.991,,-0.23182423534655308,
2.991,,-0.23210022867001254,
2.992,,-0.232376221993472,
2.995,,-0.2326535692240775,
2.995,,-0.23293085260901963,
2.995,,-0.23320813599396176,
2.996,,-0.23348541937890388,
2.999,,-0.233762702763846,
2.999,,-0.23403725721066507,
2.999,,-0.23431235830074337,
2.999,,-0.23458745939082168,
3.0,,-0.23486256048089998,
3.0,,-0.2351376615709783,
3.0,,-0.2354124724434511,
3.003,,-0.23568734773099123,
3.01,,-0.23596222301853137,
3.01,,-0.2362370983060715,
3.01,,-0.23651197359361165,
3.01,,-0.2367873821111297,
3.01,,-0.23706272756356347,
3.01,,-0.23733807301599724,
3.01,,-0.237613418468431,
3.01,,-0.23788876392086478,
3.01,,-0.238165628195025,
3.01,,-0.2384381013809442,
3.014,,,1
3.015,,-0.23871057456686343,
3.015,,-0.23898304775278265,
3.017,,-0.23925552093870187,
3.017,,-0.23952723183537217,
3.017,,-0.23979921696433215,
3.017,,-0.24007120209329214,
3.02,0.22236140248,,
3.021,,0.0,
3.024,,0.0,
3.024,,0.0,
3.024,,0.0,
3.025,,0.0,
3.026,,0.0,
3.027,,0.0,
3.028,,0.0,
3.029,,0.0,
3.03,,0.0,
3.031,,0.0,
3.032,,0.0,
3.033,,0.0,
3.034,,0.0,
3.034,,,1
3.035,,0.0,
3.036,,0.0,
3.04,,0.0,
3.04,,0.0,
3.04,,0.0,
3.04,,0.0,
3.043,,0.0,
3.043,,0.0,
3.043,,0.0,
3.043,,0.0,
3.047,,0.0,
3.047,,0.0,
3.047,,0.0,
3.048,,0.0,
3.051,,0.0,
3.051,,0.0,
3.051,,0.0,
3.052,,0.0,
3.052,,,1
3.053,,0.0,
3.054,,0.0,
3.054,,0.0,
3.055,,0.0,
3.056,,0.0,
3.058,,0.0,
3.059,,0.0,
3.059,,0.0,
3.061,,0.0,
3.062,,-4.457507204095582e-06,
3.062,,-3.05548451786867e-05,
3.064,,-5.5891746697118535e-05,
3.064,,-9.46472175765494e-05,
3.066,,-0.00011908501906235464,
3.066,,-0.00013674704485197077,
3.066,,-0.00014880842111668306,
3.068,0.0,,
3.071,,-0.00015569209826506075,
3.071,,-0.0001690651326998873,
3.071,,-0.00018309627017820676,
3.072,,-0.00019736429499193304,
3.077,,-0.00021134065099738262,
3.077,,-0.00022534594276313734,
3.077,,-0.000239186215702373,
3.077,,-0.0002530727869998392,
3.077,,-0.00026695320737905057,
3.078,,-0.000280798057811447,
3.079,,-0.00029466930002761517,
3.083,,,1
3.083,,-0.0003085427536967867,
3.083,,-0.00032240174687679337,
3.083,,-0.00033625399862477446,
3.083,,-0.0003501039199233861,
3.083,,-0.000363931929119802,
3.085,,-0.0003777404208206267,
3.086,,-0.00039152409722370817,
3.087,,-0.00040527560271820865,
3.087,0.0,,
3.088,,-0.00041899401374671916,
3.088,,-0.00043267758865710203,
3.088,,-0.00044631550032764067,
3.088,,-0.00045990156838590944,
3.088,,-0.0004734314168329456,
3.095,,-0.00048689999562370864,
3.095,,-0.0005003017848668078,
3.095,,-0.0005136317194168038,
3.095,,-0.0005268845674923832,
3.096,,-0.0005400550818041747,
3.096,,-0.000553138087498962,
3.103,,-0.0005661281171806353,
3.103,,-0.0005791181468622533,
3.103,,-0.0005918496615121645,
3.103,,-0.0006044934815078524,
3.103,,-0.0006170311890234131,
3.103,,-0.0006294494512945045,
3.111,,-0.0006417495399738218,
3.111,,-0.0006539278596027546,
3.111,,-0.0006659703656953803,
3.111,,-0.000677876415923062,
3.111,,-0.0006896369752560958,
3.111,,-0.0007012448760965337,
3.111,,-0.0007126962971586642,
3.111,,-0.0007239841201199153,
3.111,,-0.0007351021151557017,
3.117,,-0.0007460445983602254,
3.117,,-0.0007568055449971424,
3.117,,-0.0007673789094485313,
3.117,,-0.0007777586168269139,
3.117,,-0.0007879385555113828,
3.117,,-0.0007979126150916594,
3.1189999999999998,,-0.0008078866746718508,
3.1189999999999998,,-0.0008172987589126409,
3.1189999999999998,,-0.0008265276808053101,
3.1189999999999998,,-0.0008355480627680621,
3.128,,-0.0008443417290152294,
3.128,,-0.0008529065148698199,
3.128,,-0.000861235756198233,
3.128,,-0.0008693153070935491,
3.128,,-0.0008771366357390346,
3.1310000000000002,,-0.0008846915692030922,
3.1310000000000002,,-0.0008919721907194099,
3.1310000000000002,,-0.0008989707610602939,
3.1310000000000002,,,1
3.132,,-0.0009056796571333497,
3.133,,-0.0009120913359544021,
3.134,,-0.0009181982283918131,
3.134,0.0,,
3.141,,-0.0009239927396666656,
3.141,,-0.0009408648640736144,
3.141,,-0.0009606362109348549,
3.141,,-0.0009804075577958876,
3.141,,-0.000999763762124309,
3.141,,-0.0010192408820171276,
3.141,,-0.0010391635210884509,
3.144,,-0.0010593429481806625,
3.144,,-0.0010797787221119564,
3.144,,-0.0011004639522430597,
3.145,,-0.0011213903597482614,
3.148,,-0.0011425486890518756,
3.148,,-0.0011639289957696794,
3.148,,-0.0011855208547433271,
3.149,,-0.0012073135097864852,
3.152,,-0.0012292959810042902,
3.152,,-0.0012514571412869683,
3.152,,-0.0012736183015697765,
3.152,,-0.0012962073568859734,
3.153,,-0.0013189068717266864,
3.156,,-0.001341717395781665,
3.156,,-0.001364634626273401,
3.159,,-0.0013876521749066134,
3.159,,-0.0014107621769965052,
3.159,,-0.0014339557297965663,
3.16,,-0.0014572232048243822,
3.164,,-0.0014805544694322119,
3.167,,-0.0015039390431724098,
3.167,,-0.001527366207444164,
3.167,,-0.0015508250817680745,
3.167,,-0.0015743046763017515,
3.167,,-0.0015977939275030502,
3.167,,-0.0016212831787043576,
3.171,,-0.0016447515029757818,
3.171,,-0.0016681921554251766,
3.171,,-0.001691597535038423,
3.171,,-0.0017149575627234102,
3.171,,-0.0017382615736035779,
3.171,,-0.0017614985336845542,
3.171,,-0.0017846571829668706,
3.171,,-0.0018077261273723483,
3.171,,-0.0018306938959768558,
3.171,,-0.0018535489750031804,
3.18,,,1
3.18,,-0.0018762798264744744,
3.189,,-0.001898874896933786,
3.189,,-0.0019213226198921574,
3.189,,-0.0019436114144572715,
3.189,,-0.0019659002090222717,
3.189,,-0.0019877167510008375,
3.189,,-0.0020093663992882095,
3.189,,-0.002030832788540029,
3.189,,-0.002052099409564308,
3.189,,-0.0020736928637753458,
3.189,,-0.0020954657379544384,
3.189,,-0.0021175888812820123,
3.189,,-0.0021402041008621283,
3.191,,-0.0021632182963245653,
3.192,,-0.002186623341879638,
3.193,,-0.002210410287146818,
3.194,,-0.002234569684143418,
3.195,,-0.0022590917544947032,
3.196,,-0.0022839664731974362,
3.197,,-0.0023088411919003774,
3.197,0.0,,
3.202,,-0.002334603798369815,
3.202,,-0.002371981216196482,
3.202,,-0.002412879939022244,
3.202,,-0.0024540326766203154,
3.202,,-0.0024954353324251935,
3.205,,-0.002537080695980725,
3.205,,-0.0025789593707399366,
3.205,,-0.0026210604341017785,
3.206,,-0.0026633719055682912,
3.209,,-0.002705881077596344,
3.209,,-0.0027485747484159635,
3.209,,-0.002791439385022785,
3.209,,-0.0028343040216297147,
3.209,,-0.0028775544406644486,
3.209,,-0.00292090377145834,
3.213,,-0.0029643484201288374,
3.216,,,1
3.216,,-0.0030078812936658716,
3.216,,-0.0030514930058088315,
3.216,,-0.0030951726029426665,
3.217,,-0.0031389080679896353,
3.218,,-0.0031826866681617014,
3.219,,-0.00322649519334807,
3.219,,-0.0032703201181981654,
3.22,,-0.0033141477111989304,
3.221,,-0.0033579641012416767,
3.223,,-0.0034017804912843596,
3.223,,-0.003446172498901898,
3.224,0.00419549816,,
3.231,,-0.0034906565610381747,
3.231,,-0.0035465978997436813,
3.231,,-0.0036058714725639173,
3.231,,-0.0036652191410779878,
3.231,,-0.003725541672610572,
3.231,,-0.0037861213618315126,
3.231,,-0.003847025693025921,
3.241,,,1
3.252,,-0.00390824406681811,
3.252,,-0.003969771620036124,
3.252,,-0.0040315929619366645,
3.252,,-0.004093694191331137,
3.252,,-0.004156060447405232,
3.252,,-0.0042184267034795254,
3.252,,-0.004282036659012915,
3.252,,-0.004345963662495751,
3.252,,-0.004410207721092742,
3.252,,-0.0044747679974442975,
3.252,,-0.004539639317867619,
3.252,,-0.004604813319433979,
3.252,,-0.004670279366130932,
3.252,,-0.004736025210664568,
3.252,,-0.004802037471221252,
3.252,,-0.0048683019737645,
3.252,,-0.004934566476307933,
3.252,,-0.005001428884735678,
3.252,,-0.005068458885115159,
3.252,,-0.005135648223688733,
3.252,,-0.005202991527905843,
3.252,0.00419549816,,
3.254,,-0.00527048024473264,
3.254,,-0.005326799406080991,
3.254,,-0.005380006789446294,
3.255,,-0.005433335387124037,
3.2720000000000002,,-0.005486804089545145,
3.2720000000000002,,-0.005540359926273594,
3.2720000000000002,,-0.005594070569820754,
3.2720000000000002,,-0.005647969108026497,
3.2720000000000002,,-0.005701865049151736,
3.2720000000000002,,-0.005755831566814738,
3.2720000000000002,,-0.005809874793598989,
3.2720000000000002,,-0.005864009141514174,
3.2720000000000002,,-0.005918971915127662,
